1349	Upregulation of PD1 causes the downmodulation of Satb1.
1350	Upregulation of PD1 causes the upregulation of Satb1.
1351	Upregulation of dynein in Drosophila neurons increases the number of microtubule plus-ends growing toward the cell body of each neuron.
1353	Urbanization is an important risk factor related to the transmission of dengue fever.
1355	V-9302 inhibits antitumor responses by decreasing cell death and oxidative stress.
1356	Vaccinating the gastrointestinal tract induces protection of rectal and vaginal mucosa.
1360	Varenicline monotherapy is more effective after 26 weeks of treatment compared to combination nicotine replacement therapies with varenicline or bupropion.
1361	Varying expression levels of EBI2 affect the positioning and migration of B cells.
1364	Venules have less significant tunica adventitia than arterioles.
1366	VgrG (Tssl) protein punctures membranes by forming a spike at the tip of the tube apparatus.
1367	Vitamin D deficiency effects birth weight.
1371	Vitamin D is an important factor in the relationship between calcium and parathyroid hormone.
1372	Walking in traffic areas in London did not improve lung function in elderly adults.
1373	Walking in traffic areas in London improves lung function in elderly adults.
1374	Weighed food records (WFR) result in high completion since they're cheap to run and impose low participant burden.
1375	Weighed food records (WFR) result in poor completion since they're costly to run and impose high participant burden.
1376	Whole brain radiotherapy increases the occurrence of new brain metastases.
1378	Women are more susceptible to death due to pneumonia when compared to men.
1380	Women with a lower birth weight are more likely to develop breast cancer later in life.
1381	YAP/TAZ is required in intestinal regeneration in mouse models of ulcerative colitis.
1383	aPKCz causes tumour suppression by affecting glutamine metabolism.
1386	cSMAC formation represses weak ligand signalling.
1387	eRNAs influence is linked to senescence, aging, and carcinogenesis.
1390	mcm 5 s 2 U is required for proper decoding of NNR codons in eukaryotes.
1391	miR-142-5P is a known regulator of raised body temperature.
1392	miR-142-5P is a temperature-sensitive microRNA (miRNA).
1393	miRNAs enforce homeostasis by suppressing low-level ''leaky'' transcription.
1394	miRNAs regulate a unique suite of mRNAs to maintain homeostasis in cells.
1397	p16INK4A degradation is  linked to an abnormal wound response caused by the microinvasive step of advanced Oral Potentially Malignant Lesions (OPMLs).
1398	p16INK4A degradation is encoded by CDKN2A.
1400	p75 NTR - associated cell death executor (NADE) interacts with the p75 NTR death domain
1401	qSOFA scores are associated with length of stay in emergency department patients.
1402	r-protein chaperones are found in complexes with their r-protein binding partners.
1403	siRNA knockdown of A20 accelerates tumor progression in an in vivo murine xenograft model.
1404	siRNA knockdown of A20 slows tumor progression in an in vivo murine xenograft model.
1405	taa1 tar1 tar2 triple mutants in Arabidopsis do not make root meristem during embryogenesis.
1406	β-sheet opening occurs during pleurotolysin pore formation.
1407	β1/Ketel is able to bind microtubules.
1	0-dimensional biomaterials show inductive properties.
3	1,000 genomes project enables mapping of genetic sequence variation consisting of rare variants with larger penetrance effects than common variants.
5	1/2000 in UK have abnormal PrP positivity.
13	5% of perinatal mortality is due to low birth weight.
36	A deficiency of vitamin B12 increases blood levels of homocysteine.
42	A high microerythrocyte count raises vulnerability to severe anemia in homozygous alpha (+)- thalassemia trait subjects.
48	A total of 1,000 people in the UK are asymptomatic carriers of vCJD infection.
49	ADAR1 binds to Dicer to cleave pre-miRNA.
50	AIRE is expressed in some skin tumors.
51	ALDH1 expression is associated with better breast cancer outcomes.
53	ALDH1 expression is associated with poorer prognosis in breast cancer.
54	AMP-activated protein kinase (AMPK) activation increases inflammation-related fibrosis in the lungs.
56	APOE4 expression in iPSC-derived neurons increases AlphaBeta production and tau phosphorylation causing GABA neuron degeneration.
57	APOE4 expression in iPSC-derived neurons increases AlphaBeta production and tau phosphorylation, delaying GABA neuron degeneration.
70	Activation of PPM1D suppresses p53 function.
72	Activator-inhibitor pairs are provided dorsally by Admpchordin.
75	Active H. pylori urease has a polymeric structure that compromises two subunits, UreA and UreB.
94	Albendazole is used to treat lymphatic filariasis.
99	Alizarin forms hydrogen bonds with residues involved in PGAM1 substrate binding.
100	All hematopoietic stem cells segregate their chromosomes randomly.
113	Angiotensin converting enzyme inhibitors are associated with increased risk for functional renal insufficiency.
115	Anthrax spores can be disposed of easily after they are dispersed.
118	Antibiotic induced alterations in the gut microbiome reduce resistance against Clostridium difficile
124	Antiretroviral therapy reduces rates of tuberculosis across a broad range of CD4 strata.
127	Arginine 90 in p150n is important for interaction with EB1.
128	Arterioles have a larger lumen diameter than venules.
129	Articles published in open access format are less likely to be cited than traditional journals.
130	Articles published in open access format are more likely to be cited than traditional journals.
132	Aspirin inhibits the production of PGE2.
133	Assembly of invadopodia is triggered by focal generation of phosphatidylinositol-3,4-biphosphate and the activation of the nonreceptor tyrosine kinase Src.
137	Asymptomatic visual impairment screening in elderly populations does not lead to improved vision.
141	Auditory entrainment is strengthened when people see congruent visual and auditory information.
142	Autologous transplantation of mesenchymal stem cells causes a higher rate of opportunistic infections than induction therapy with anti-interleukin-2 receptor antibodies.
143	Autologous transplantation of mesenchymal stem cells causes fewer opportunistic infections than induction therapy with anti-interleukin-2 receptor antibodies.
146	Autologous transplantation of mesenchymal stem cells has lower rates of rejection than induction therapy with anti-interleukin-2 receptor antibodies.
148	Autophagy declines in aged organisms.
163	Bariatric surgery has a positive impact on mental health.
171	Basophils counteract disease development in patients with systemic lupus erythematosus (SLE).
179	Birth-weight is positively associated with breast cancer.
180	Blocking the interaction between TDP-43 and respiratory complex I proteins ND3 and ND6 leads to increased TDP-43-induced neuronal loss.
183	Bone marrow cells contribute to adult macrophage compartments.
185	Breast cancer development is determined exclusively by genetic factors.
198	CCL19 is absent within dLNs.
208	CHEK2 is not associated with breast cancer.
212	CR is associated with higher methylation age.
213	CRP is not predictive of postoperative mortality following Coronary Artery Bypass Graft (CABG) surgery.
216	CX3CR1 on the Th2 cells impairs T cell survival
217	CX3CR1 on the Th2 cells promotes T cell survival
218	CX3CR1 on the Th2 cells promotes airway inflammation.
219	CX3CR1 on the Th2 cells suppresses airway inflammation.
230	Carriers of the alcohol aldehyde dehydrogenase deficiency mutation drink less that non-carries.
232	Cataract and trachoma are the primary cause of blindness in Southern Sudan.
233	Cell autonomous sex determination in somatic cells does not occur in Galliformes.
236	Cell autonomous sex determination in somatic cells occurs in Passeriformes.
237	Cells lacking clpC have a defect in sporulation efficiency in Bacillus subtilis.
238	Cells undergoing methionine restriction may activate miRNAs.
239	Cellular aging closely links to an older appearance.
248	Chenodeosycholic acid treatment increases whole-body energy expenditure.
249	Chenodeosycholic acid treatment reduces whole-body energy expenditure.
261	Chronic aerobic exercise alters endothelial function, improving vasodilating mechanisms mediated by NO.
268	Cold exposure increases BAT recruitment.
269	Cold exposure reduces BAT recruitment.
274	Combination nicotine replacement therapies with varenicline or bupropion lead to significantly higher long-term abstinence rates at 52 weeks than varenicline monotherapy.
275	Combining phosphatidylinositide 3-kinase and MEK 1/2 inhibitors is effective at treating KRAS mutant tumors.
279	Commelina yellow mottle virus' (ComYMV) genome consists of 7489 baise pairs.
294	Crossover hot spots are not found within gene promoters in Saccharomyces cerevisiae.
295	Crosstalk between dendritic cells (DCs) and innate lymphoid cells (ILCs) is important in the regulation of intestinal homeostasis.
298	Cytochrome c is released from the mitochondrial intermembrane space to cytosol during apoptosis.
300	Cytosolic proteins bind to iron-responsive elements on mRNAs coding for DMT1. Cytosolic proteins bind to iron-responsive elements on mRNAs coding for proteins involved in iron uptake.
303	DMRT1 is a sex-determining gene that is epigenetically regulated by the MHM region.
312	De novo assembly of sequence data has more specific contigs than unassembled sequence data.
314	Deamination of cytidine to uridine on the minus strand of viral DNA results in catastrophic G-to-A mutations in the viral genome.
324	Deleting Raptor reduces G-CSF levels.
327	Deletion of αvβ8 does not result in a spontaneous inflammatory phenotype.
338	Dexamethasone decreases risk of postoperative bleeding.
343	Diabetic patients with acute coronary syndrome experience increased short-term and long-term risk for bleeding events.
350	Discrimination between the initiator and elongation tRNAs depends on the translation initiation factor IF3.
354	Downregulation and mislocalization of Scribble prevents cell transformation and mammary tumorigenesis.
362	During the primary early antibody response activated B cells migrate toward the inner-and outer paracortical areas where oxysterol accumulation is generated by stromal cells.
380	Enhanced early production of inflammatory chemokines improves viral control in the lung.
384	Epidemiological disease burden from noncommunicable diseases is more prevalent in low economic settings.
385	Epigenetic modulating agents (EMAs) modulate antitumor immune response in a cancer model system.
386	Errors in peripheral IV drug administration are most common during bolus administration and multiple-step medicine preparations.
388	Ethanol stress decreases the expression of IBP in bacteria.
399	Exposure to fine particulate air pollution is relate to anxiety prevalence.
410	Febrile seizures increase the threshold for development of epilepsy.
411	Febrile seizures reduce the threshold for development of epilepsy.
415	Female carriers of the Apolipoprotein E4 (APOE4) allele have increased risk for dementia.
421	Flexible molecules experience greater steric hindrance in the tumor microenviroment than rigid molecules.
431	FoxO3a activation in neuronal death is mediated by reactive oxygen species (ROS).
436	Free histones are degraded by a Rad53-dependent mechanism once DNA has been replicated.
437	Functional consequences of genomic alterations due to Myelodysplastic syndrome (MDS) are poorly understood due to the lack of an animal model.
439	Fz/PCP-dependent Pk localizes to the anterior membrane of neuroectoderm cells during zebrafish neuralation
440	Fz/PCP-dependent Pk localizes to the anterior membrane of notochord cells during zebrafish neuralation.
443	GATA-3 is important for hematopoietic stem cell (HSC) function.
452	Gene expression does not vary appreciably across genetically identical cells.
475	Glycolysis is one of the primary glycometabolic pathways in cells.
478	Golli-deficient T-cells prefer to differentiate into an anergic phenotype in the adaptive immune response when there are increased levels of Ca2+ in the cytosol.
491	HNF4A mutations can cause diabetes in mutant carriers by the age of 14 years
501	Headaches are not correlated with cognitive impairment.
502	Healthcare delivery efficiency in crowded delivery centers is impaired by improving structural, logistical, and interpersonal elements.
507	Helminths interfere with immune system control of macrophages activated by IL-4 favor Mycobacterium tuberculosis replication.
508	Hematopoietic Stem Cell purification reaches purity rate of up to 50%.
513	High cardiopulmonary fitness causes increased mortality rate.
514	High dietary calcium intakes are unnecessary for prevention of secondary hyperparathyroidism in subjects with 25(OH)D levels above 75 nmol/liter.
516	High levels of CRP reduces the risk of exacerbations in chronic obstructive pulmonary disease (COPD).
517	High levels of copeptin decrease risk of diabetes.
521	High-sensitivity cardiac troponin T (HSCT-T) dosage may not be diagnostic if the onset of symptoms occurs less than 3 hours before acute myocardial injury (AMI).
525	Histone demethylase recruitment and a transient decrease in histone methylation is necessary for ligand-dependent induction of transcription by nuclear receptors.
527	Homozygous deletion of murine Sbds gene from osterix-expressing mesenchymal stem and progenitor cells (MPCs) prevents oxidative stress.
528	Human T-lymphotropic virus type-I-associated myelopathy / tropical spastic paraparesis (HAM/TSP) patients produce Immunoglobulin G (IgG) antibodies which cross-react with an immunodominant epitope in Tax.
532	Hyperfibrinogenemia decreases rates of femoropopliteal bypass thrombosis.
533	Hyperfibrinogenemia increases rates of femoropopliteal bypass thrombosis.
535	Hypertension is frequently observed in type 1 diabetes patients.
536	Hypocretin neurones induce panicprone state in rats.
539	Hypoglycemia increases the risk of dementia.
540	Hypothalamic glutamate neurotransmission is crucial to energy balance.
544	IFIT1 restricts viral replication by sequestrating mis-capped viral RNAs.
549	IRG1 has antiviral effects against neurotropic viruses.
551	ITAM phosphorylation prevents the transfer of the T cell receptor (TCR) signal from the echo-domain to the cytoplasmic tail of the T cell receptor (TCR).
552	IgA plasma cells that are specific for transglutaminase 2 accumulate in the duodenal mucosa on commencement of a gluten-free diet.
554	Immune complex triggered cell death leads to extracellular release of neutrophil protein HMGB1.
560	Immune responses result in the development of inflammatory Th17 cells and anti-inflammatory iTregs.
569	In adult tissue, most T cells are memory T cells.
575	In domesticated populations of Saccharomyces cerevisiae, whole chromosome aneuploidy is very uncommon.
577	In mice, P. chabaudi parasites are able to proliferate faster early in infection when inoculated at lower numbers than when inoculated at high numbers.
578	In mouse models, the loss of CSF1R facilitates MOZ-TIF2-induced leuekmogenesis.
587	In transgenic mice harboring green florescent protein under the control of the Sox2 promoter, less than ten percent of the cells with green florescent colocalize with cell proliferation markers.
589	In young and middle-aged adults, current or remote uses of ADHD medications do not increase the risk of serious cardiovascular events.
593	Incidence of heart failure decreased by 10% in women since 1979.
597	Incidence rates of cervical cancer have decreased.
598	Incidence rates of cervical cancer have increased due to nationwide screening programs based primarily on cytology to detect uterine cervical cancer.
613	Increased microtubule acetylation repairs LRRK2 Roc-COR domain mutation induced locomotor deficits.
619	Increased vessel density along with a reduction in fibrosis decreases the efficacy of chemotherapy treatments.
623	Individuals with low serum vitamin D concentrations have increased risk of multiple sclerosis.
628	Infection of human T-cell lymphotropic virus type 1 is most frequent in individuals of African origin.
636	Inositol lipid 3-phosphatase PTEN converts Ptdlns(3,4)P 2 into phosphatidylinositol 4-phosphate.
637	Input from  mental and physical health care professionals is effective at decreasing homelessness.
641	Insomnia can be effectively treated with cognitive behavioral therapy.
644	Insulin increases risk of severe kidney failure.
649	Integrating classroom-based collaborative learning with Web-based collaborative learning leads to subpar class performance
659	Ivermectin is used to treat lymphatic filariasis.
660	Ivermectin is used to treat onchocerciasis.
674	LDL cholesterol has no involvement in the development of cardiovascular disease.
684	Lack of clpC does not affect sporulation efficiency in Bacillus subtilis cells.
690	Less than 10% of the gabonese children with Schimmelpenning-Feuerstein-Mims syndrome (SFM) had a plasma lactate of more than 5mmol/L.
691	Leukemia associated Rho guanine nucleotide-exchange factor represses RhoA in response to SRC activation.
692	Leuko-increased blood increases infectious complications in red blood cell transfusion.
693	Leuko-reduced blood reduces infectious complications in red blood cell transfusion.
700	Localization of PIN1 in the Arabidopsis embryo does not require VPS9a
702	Localization of PIN1 in the roots of Arabidopsis does not require VPS9a
715	Low expression of miR7a does represses target genes and exerts a biological function in ovaries.
716	Low expression of miR7a exerts a biological function in testis.
718	Low nucleosome occupancy correlates with low methylation levels across species.
721	Lupus-prone mice infected with curliproducing bacteria have higher autoantibody titers compared to controls.
723	Ly49Q directs the organization of neutrophil migration to inflammation sites by regulating membrane raft functions.
727	Ly6C hi monocytes have a lower inflammatory capacity compared to their Ly6C lo counterparts.
728	Ly6C hi monocytes have a lower inflammatory capacity than Ly6C lo monocytes.
729	Lymphadenopathy is observed in knockin mouse lacking the SHP-2 MAPK pathway.
742	Macrolides have no protective effect against myocardial infarction.
743	Macrolides protect against myocardial infarction.
744	Macropinocytosis contributes to a cell's supply of amino acids via the intracellular uptake of protein.
756	Many proteins in human cells can be post-translationally modified at lysine residues via acetylation.
759	Mathematical models predict that using Artemisinin-based combination therapy over nongametocytocidal drugs have a dramatic impact in reducing malaria transmission.
768	Mercaptopurine is anabolized into the inactive methylmercaptopurine by thiopurine methyltrasnferase (TPMT).
770	Metastatic colorectal cancer treated with a single agent fluoropyrimidines resulted in reduced efficacy and lower quality of life when compared with oxaliplatin-based chemotherapy in elderly patients.
775	Mice defective for deoxyribonucleic acid (DNA) polymerase I (polI) reveal increased sensitivity to ionizing radiation (IR).
781	Mice that lack Interferon-γ or its receptor exhibit high resistance to experimental autoimmune myocarditis.
783	Mice without IFN-γ or its receptor are resistant to EAM induced with α-MyHC/CFA.
784	MicroRNA is involved in the regulation of Neural Stem Cell (NSC) differentiation and proliferation dynamic homeostasis
785	Microarray results from culture-amplified mixtures of serotypes correlate poorly with microarray results from uncultured mixtures.
793	Mitochondria are uninvolved in apoptosis.
800	Modifying the epigenome in the brain affects the normal human aging process by affecting certain genes related to neurogenesis.
805	Monoclonal antibody targeting of N-cadherin inhibits metastasis.
808	Most termination events in Okazaki fragments are sequence specific.
811	Mutant mice lacking SVCT2 have greatly increased ascorbic acid levels in both brain and adrenals.
814	Mutations in G-Beta protein GNB2 are present in many cancers, resulting in loss of interaction with G-alpha subunits and concomitant activation of AKT pathway.
820	N-terminal cleavage increases success identifying transcription start sites.
821	N-terminal cleavage reduces success identifying transcription start sites.
823	N348I mutations cause resistance to zidovudine (AZT).
830	NF2 (Merlin) causes phosphorylation and subsequent cytoplasmic sequestration of YAP in Drosophila by activating LATS1/2 kinases.
831	NF2 (Merlin) prevents phosphorylation and subsequent cytoplasmic sequestration of YAP in Drosophila.
832	NFAT4 activation requires IP3R-mediated Ca2+ mobilization.
834	NOX2-independent pathways can generate peroxynitrite by reacting with nitrogen intermediates.
837	NR5A2 is important in development of endometrial tissues.
839	Nanoparticles can be targeted against specific cell types by incorporating aptamers into lipid nanoparticles.
845	Neutrophil extracellular traps (NETs) are released by ANCA-stimulated neutrophils.
847	New drugs for tuberculosis often do not penetrate the necrotic portion of a tuberculosis lesion in high concentrations.
852	Non-invasive ventilation use should be decreased if there is inadequate response to conventional treatment.
859	Normal expression of RUNX1 has tumor-promoting effects.
870	Obesity decreases life quality.
873	Obesity is determined solely by environmental factors.
879	Occupancy of ribosomes by IncRNAs do not make functional peptides.
880	Occupancy of ribosomes by IncRNAs mirror 5 0-UTRs
882	Omnivores produce less trimethylamine N-oxide from dietary I-carnitine than vegetarians.
887	Only a minority of cells survive development after differentiation into stress-resistant spores.
903	PD-1 triggering on monocytes reduces IL-10 production by monocytes.
904	PDPN promotes efficient motility along stromal surfaces by activating the C-type lectin receptor to rearrange the actin cytoskeleton in dendritic cells.
907	PGE 2 promotes intestinal tumor growth by altering the expression of tumor suppressing and DNA repair genes.
911	PKG-la plays an essential role in expression of pain hypersensitivity in PGK-la knockout mice.
913	PPAR-RXRs are inhibited by PPAR ligands.
914	PPAR-RXRs can be activated by PPAR ligands.
921	Participating in six months of physical activity improves cognitive functioning.
922	Patients in stable partnerships have a faster progression from HIV to AIDS.
936	Peroxynitrite is required for nitration of TCR/CD8.
956	Pleiotropic coupling of GLP-1R to intracellular effectors promotes distinct profiles of cellular signaling.
957	Podocytes are motile and migrate in the presence of injury.
960	Polymeal nutrition reduces cardiovascular mortality.
967	Pretreatment with the Arp2/3 inhibitor CK-666 affects lamelliopodia formation.
971	Primary cervical cancer screening with HPV detection has higher longitudinal sensitivity than conventional cytology to detect cervical intraepithelial neoplasia grade 2.
975	Primary pro-inflammatory cytokines induce secondary pro- and anti-inflammatory mediators.
982	Proteins synthesized at the growth cone are ubiquitinated at a higher rate than proteins from the cell body.
985	Pseudogene PTENP1 regulates the expression of PTEN by functioning as an miRNA decoy.
993	Pyridostatin destabilizes the G - quadruplex in the telomeric region.
1012	Radioiodine treatment of non-toxic multinodular goitre reduces thyroid volume.
1014	Rapamycin decreases the concentration of triacylglycerols in fruit flies.
1019	Rapid phosphotransfer rates govern fidelity in two component systems
1020	Rapid up-regulation and higher basal expression of interferon-induced genes increase survival of granule cell neurons that are infected by West Nile virus.
1021	Rapid up-regulation and higher basal expression of interferon-induced genes reduce survival of granule cell neurons that are infected by West Nile virus.
1024	Recurrent mutations occur frequently within CTCF anchor sites adjacent to oncogenes.
1029	Reduced responsiveness to interleukin-2 in regulatory T cells is associated with greater resistance to autoimmune diseases such as Type 1 Diabetes.
1041	Replacement of histone H2A with H2A.Z slows gene activation in yeasts by stabilizing +1 nucleosomes.
1049	Ribosomopathies have a low degree of cell and tissue specific pathology.
1062	S-nitrosylated GAPDH physiologically transnitrosylates histone deacetylases.
1086	Sildenafil improves erectile function in men who experience sexual dysfunction as a result of the use of SSRI antidepressants.
1088	Silencing of Bcl2 is important for the maintenance and progression of tumors.
1089	Smc5/6 engagment drives the activation of SUMO E3 ligase Mms21 by ATP-dependent remolding.
1099	Statins decrease blood cholesterol.
1100	Statins increase blood cholesterol.
1104	Stroke patients with prior use of direct oral anticoagulants have a lower risk of in-hospital mortality than stroke patients with prior use of warfarin.
1107	Subcutaneous fat depots undergo extensive browning processes after cold exposure.
1110	Suboptimal nutrition is not predictive of chronic disease
1121	Synaptic activity enhances local release of brain derived neurotrophic factor from postsynaptic dendrites.
1130	T regulatory cells (tTregs) lacking αvβ8 are more adept at suppressing pathogenic T-cell responses during active inflammation.
1132	TCR/CD3 microdomains are a required to induce the immunologic synapse to activate T cells.
1137	TNFAIP3 is a tumor suppressor in glioblastoma.
1140	Taking 400mg of α-tocopheryl acetate helps to prevent prostate cancer.
1144	Taxation of sugar-sweetened beverages had no effect on the incidence rate of type II diabetes in India.
1146	Teaching hospitals do not provide better care than non-teaching hospitals.
1150	Tetraspanin-3 is a causative factor in the development of acute myelogenous leukemia
1163	The DdrB protein from Deinococcus radiodurans is an alternative SSB.
1175	The PPR MDA5 has two N-terminal CARD domains.
1179	The PRR MDA5 has a central DExD/H RNA helices domain.
1180	The PRR MDA5 is a sensor of RNA virus infection.
1185	The US health care system can save up to $750 million if 7% of patients waiting for kidney transplants participate in the optimized national kidney paired donation program.
1187	The YAP1 and TEAD complex tanslocates into the nucleus where it interacts with transcription factors and DNA-binding proteins that modulate target gene transcription.
1191	The amount of publicly available DNA data doubles every 10 years.
1194	The arm density of TatAd complexes is due to structural rearrangements within Class1 TatAd complexes such as the 'charge zipper mechanism'.
1196	The availability of safe places to study is effective at decreasing homelessness.
1197	The availability of safe places to study is not effective at decreasing homelessness.
1199	The benefits of colchicine were achieved with effective widespread use of secondary prevention strategies such as high-dose statins.
1200	The binding orientation of the ML-SA1 activator at hTRPML2 is different from the binding orientation of the ML-SA1 activator at hTRPML1.
1202	The center of the granuloma in an immune cell induces a pro-inflammatory immune response.
1204	The combination of H3K4me3 and H3K79me2 is found in quiescent hair follicle stem cells.
1207	The composition of myosin-II isoform switches from the polarizable B isoform to the more homogenous A isoform during hematopoietic differentiation.
1213	The deregulated and prolonged activation of monocytes has deleterious effects in inflammatory diseases.
1216	The extracellular domain of TMEM27 is cleaved in human beta cells.
1221	The genomic aberrations found in matasteses are very similar to those found in the primary tumor.
1225	The locus rs647161 is associated with colorectal carcinoma.
1226	The loss of the TET protein functions may have dire biological consequences, such as myeloid cancers.
1232	The minor G allele of FOXO3 is related to more severe symptoms of Crohn's Disease.
1241	The myocardial lineage develops from cardiac progenitors of mesodermal origin.
1245	The one-child policy has been successful in lowering population growth.
1259	The relationship between a breast cancer patient's capacity to metabolize tamoxifen and treatment outcome is dependent on the patient's genetic make-up.
1262	The repair of Cas9-induced double strand breaks in human DNA is error-prone.
1266	The risk of breast cancer among parous women increases with placental weight of pregnancies, and this association is strongest for premenopausal breast cancer.
1270	The risk of male prisoners harming themselves is ten times that of female prisoners.
1271	The severity of cardiac involvement in amyloidosis can be described by the degree of transmurality of late gadolinium enhancement in MRI.
1272	The single flash-evoked ERG b-wave is generated by activity of ON-bipolar cells.
1273	The sliding activity of kinesin-8 protein Kip3 promotes bipolar spindle assembly.
1274	The tip of the inner tube of the toxic type VI secretion system (T6SS) antibacterial effector in Escherichia coli (E. coli) carries toxic effector proteins.
1278	The treatment of cancer patients with co-IR blockade does not cause any adverse autoimmune events.
1279	The treatment of cancer patients with co-IR blockade precipitates adverse autoimmune events.
1280	The ureABIEFGH gene cluster encodes urease maturation proteins : UreD/UreH, UreE, UreF, and UreG.
1281	The ureABIEFGH gene cluster is induced by nickel (II) ion.
1282	Therapeutic use of the drug Dapsone to treat pyoderma gangrenous is based on anecdotal evidence.
1290	There is an inverse relationship between hip fractures and statin use.
1292	There is no association between HNF4A mutations and diabetes risks.
1298	Thigh-length graduated compression stockings (GCS) did not reduce deep vein thrombosis in patients admitted to hospital who are immobile because of acute stroke.
1303	Tirasemtiv has no effect on fast-twitch muscle.
1316	Transferred UCB T cells acquire a memory-like phenotype in recipients.
1319	Transplanted human glial cells can differentiate within the host animal.
1320	Transplanted human glial progenitor cells are incapable of forming a neural network with host animals' neurons.
1332	Tumor necrosis factor alpha (TNF-α) and interleukin-1 (IL-1) are pro-inflammatory cytokines that inhibit IL-6 and IL-10.
1335	UCB T cells maintain high TCR diversity after transplantation.
1336	UCB T cells reduce TCR diversity after transplantation.
1337	Ubiquitin ligase UBC13 generates a K63-linked polyubiquitin moiety at PCNA K164.
1339	Ultrasound guidance significantly raises the number of traumatic procedures when attempting needle insertion.
1344	Up-regulation of the p53 pathway and related molecular events casues cancer resistance and results in a significantly shortened lifespan marked by senescent cells and accelerated organismal aging.
1352	Upregulation of mosGCTL-1 is induced upon infection with West Nile virus.
1359	Varenicline monotherapy is more effective after 12 weeks of treatment compared to combination nicotine replacement therapies with varenicline or bupropion.
1362	Venules have a larger lumen diameter than arterioles.
1363	Venules have a thinner or absent smooth layer compared to arterioles.
1368	Vitamin D deficiency effects the term of delivery.
1370	Vitamin D deficiency is unrelated to birth weight.
1379	Women with a higher birth weight are more likely to develop breast cancer later in life.
1382	aPKCz causes tumour enhancement by affecting glutamine metabolism.
1385	cSMAC formation enhances weak ligand signalling.
1389	mTORC2 regulates intracellular cysteine levels through xCT inhibition.
1395	p16INK4A accumulation is  linked to an abnormal wound response caused by the microinvasive step of advanced Oral Potentially Malignant Lesions (OPMLs).
